id,cliente_id,cierre_caja_id,numero_pedido,fecha_pedido,hora_entrega,estado,total,origen_pedido,notas,mes,mes_nombre,dia_semana,semana,semana_anio,es_fin_semana,trimestre,es_fecha_especial,es_cancelado,es_entregado,hora_entrega_num,monto_pagado,n_pagos,metodo_pago_prin,estado_pago_fin,riesgo_cobro,es_pago_digital,n_items,n_productos_dist,subtotal_det,canal_cliente,tipo_cliente,antiguedad_cliente,diferencia_pago,ticket_por_item,total_norm,monto_pagado_norm,diferencia_pago_norm,ticket_por_item_norm,n_items_norm,n_productos_dist_norm,hora_entrega_num_norm,antiguedad_cliente_norm,subtotal_det_norm,estado_cod,origen_cod,metodo_pago_cod,estado_pago_cod,tipo_cliente_cod,canal_cliente_cod
76,18,37,PED-20240212-076,2025-02-12,10:30:00,entregado,40000,whatsapp,Pago contra entrega,2,Feb,2,7,7,0,1,0,0,1,10,40000.0,1,transferencia,confirmado,0.0,1.0,1,1,40000,whatsapp,individual,336,0.0,40000.0,0.239344,0.25641,0.0,0.752577,0.0,0.0,0.75,0.0,0.239344,2,2,4,0,1,2
77,12,38,PED-20240213-077,2025-02-13,08:30:00,entregado,99000,whatsapp,,2,Feb,3,7,7,0,1,0,0,1,8,99000.0,1,efectivo,confirmado,0.0,0.0,3,1,99000,whatsapp,individual,353,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,0.607143,0.62623,2,2,2,0,1,2
78,21,38,PED-20240213-078,2025-02-13,08:00:00,entregado,33000,whatsapp,Llamar antes,2,Feb,3,7,7,0,1,0,0,1,8,33000.0,1,transferencia,confirmado,0.0,1.0,1,1,33000,presencial,empresa,351,0.0,33000.0,0.193443,0.211538,0.0,0.608247,0.0,0.0,0.25,0.535714,0.193443,2,2,4,0,0,1
79,22,39,PED-20240214-079,2025-02-14,11:30:00,entregado,43000,whatsapp,,2,Feb,4,7,7,0,1,1,0,1,11,43000.0,1,nequi,confirmado,0.0,1.0,7,4,43000,otro,empresa,360,0.0,6142.86,0.259016,0.275641,0.0,0.054492,0.6,1.0,1.0,0.857143,0.259016,2,2,3,0,0,0
80,10,39,PED-20240214-080,2025-02-14,10:00:00,entregado,78000,whatsapp,,2,Feb,4,7,7,0,1,1,0,1,10,78000.0,1,efectivo,confirmado,0.0,0.0,3,1,78000,whatsapp,individual,345,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,0.75,0.321429,0.488525,2,2,2,0,1,2
81,10,39,PED-20240214-081,2025-02-14,07:30:00,entregado,84000,whatsapp,Pago contra entrega,2,Feb,4,7,7,0,1,1,0,1,7,84000.0,1,daviplata,confirmado,0.0,1.0,3,1,84000,whatsapp,individual,345,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.0,0.321429,0.527869,2,2,0,0,1,2
82,19,40,PED-20240215-082,2025-02-15,07:00:00,entregado,28000,whatsapp,Entregar en portería,2,Feb,5,7,7,1,1,0,0,1,7,28000.0,1,transferencia,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,337,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.0,0.035714,0.160656,2,2,4,0,1,2
83,17,40,PED-20240215-083,2025-02-15,11:00:00,entregado,21000,otro,,2,Feb,5,7,7,1,1,0,0,1,11,21000.0,1,transferencia,confirmado,0.0,1.0,3,2,21000,whatsapp,individual,338,0.0,7000.0,0.114754,0.134615,0.0,0.072165,0.2,0.333333,1.0,0.071429,0.114754,2,1,4,0,1,2
84,9,41,PED-20240216-084,2025-02-16,08:30:00,entregado,52500,whatsapp,,2,Feb,6,7,7,1,1,0,0,1,8,52500.0,1,nequi,confirmado,0.0,1.0,7,3,52500,whatsapp,individual,349,0.0,7500.0,0.321311,0.336538,0.0,0.082474,0.6,0.666667,0.25,0.464286,0.321311,2,2,3,0,1,2
85,23,42,PED-20240217-085,2025-02-17,09:30:00,entregado,54000,whatsapp,Decorar la caja,2,Feb,0,8,8,0,1,0,0,1,9,54000.0,1,nequi,pendiente,1.0,1.0,7,3,54000,whatsapp,empresa,355,0.0,7714.29,0.331148,0.346154,0.0,0.086893,0.6,0.666667,0.5,0.678571,0.331148,2,2,3,1,0,2
86,12,42,PED-20240217-086,2025-02-17,09:30:00,entregado,33000,whatsapp,Pago contra entrega,2,Feb,0,8,8,0,1,0,0,1,9,33000.0,1,efectivo,confirmado,0.0,0.0,4,2,33000,whatsapp,individual,353,0.0,8250.0,0.193443,0.211538,0.0,0.097938,0.3,0.333333,0.5,0.607143,0.193443,2,2,2,0,1,2
87,17,43,PED-20240219-087,2025-02-19,08:00:00,entregado,45000,whatsapp,Pago contra entrega,2,Feb,2,8,8,0,1,0,0,1,8,45000.0,1,nequi,confirmado,0.0,1.0,3,2,45000,whatsapp,individual,338,0.0,15000.0,0.272131,0.288462,0.0,0.237113,0.2,0.333333,0.25,0.071429,0.272131,2,2,3,0,1,2
88,19,43,PED-20240219-088,2025-02-19,09:30:00,entregado,44000,whatsapp,,2,Feb,2,8,8,0,1,0,0,1,9,44000.0,1,nequi,confirmado,0.0,1.0,2,2,44000,whatsapp,individual,337,0.0,22000.0,0.265574,0.282051,0.0,0.381443,0.1,0.333333,0.5,0.035714,0.265574,2,2,3,0,1,2
89,7,44,PED-20240220-089,2025-02-20,10:30:00,entregado,52000,whatsapp,Pago contra entrega,2,Feb,3,8,8,0,1,0,0,1,10,52000.0,1,nequi,confirmado,0.0,1.0,2,1,52000,otro,individual,350,0.0,26000.0,0.318033,0.333333,0.0,0.463918,0.1,0.0,0.75,0.5,0.318033,2,2,3,0,1,0
90,2,44,PED-20240220-090,2025-02-20,08:30:00,entregado,43500,whatsapp,Con tarjeta feliz cumpleaños,2,Feb,3,8,8,0,1,0,0,1,8,43500.0,1,nequi,confirmado,0.0,1.0,5,2,43500,otro,individual,362,0.0,8700.0,0.262295,0.278846,0.0,0.107216,0.4,0.333333,0.25,0.928571,0.262295,2,2,3,0,1,0
91,14,44,PED-20240220-091,2025-02-20,11:00:00,entregado,66000,whatsapp,,2,Feb,3,8,8,0,1,0,0,1,11,66000.0,1,nequi,confirmado,0.0,1.0,2,1,66000,whatsapp,individual,359,0.0,33000.0,0.409836,0.423077,0.0,0.608247,0.1,0.0,1.0,0.821429,0.409836,2,2,3,0,1,2
92,8,45,PED-20240221-092,2025-02-21,08:00:00,entregado,43500,whatsapp,Para regalo,2,Feb,4,8,8,0,1,0,0,1,8,43500.0,1,nequi,confirmado,0.0,1.0,2,2,43500,presencial,individual,345,0.0,21750.0,0.262295,0.278846,0.0,0.376289,0.1,0.333333,0.25,0.321429,0.262295,2,2,3,0,1,1
93,8,45,PED-20240221-093,2025-02-21,11:00:00,entregado,52000,manual,Para regalo,2,Feb,4,8,8,0,1,0,0,1,11,52000.0,1,transferencia,confirmado,0.0,1.0,2,1,52000,presencial,individual,345,0.0,26000.0,0.318033,0.333333,0.0,0.463918,0.1,0.0,1.0,0.321429,0.318033,2,0,4,0,1,1
94,10,46,PED-20240222-094,2025-02-22,09:30:00,entregado,55500,whatsapp,,2,Feb,5,8,8,1,1,0,0,1,9,55500.0,1,transferencia,confirmado,0.0,1.0,2,2,55500,whatsapp,individual,345,0.0,27750.0,0.340984,0.355769,0.0,0.5,0.1,0.333333,0.5,0.321429,0.340984,2,2,4,0,1,2
95,7,46,PED-20240222-095,2025-02-22,10:30:00,entregado,56000,manual,,2,Feb,5,8,8,1,1,0,0,1,10,56000.0,1,nequi,confirmado,0.0,1.0,2,1,56000,otro,individual,350,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,0.75,0.5,0.344262,2,0,3,0,1,0
96,4,47,PED-20240223-096,2025-02-23,10:00:00,entregado,69000,whatsapp,,2,Feb,6,8,8,1,1,0,0,1,10,69000.0,1,transferencia,confirmado,0.0,1.0,3,2,69000,whatsapp,individual,337,0.0,23000.0,0.429508,0.442308,0.0,0.402062,0.2,0.333333,0.75,0.035714,0.429508,2,2,4,0,1,2
97,2,47,PED-20240223-097,2025-02-23,11:00:00,desconocido,56000,whatsapp,,2,Feb,6,8,8,1,1,0,0,0,11,56000.0,1,nequi,confirmado,0.0,1.0,2,1,56000,otro,individual,362,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,1.0,0.928571,0.344262,1,2,3,0,1,0
98,11,48,PED-20240224-098,2025-02-24,07:00:00,entregado,84000,whatsapp,,2,Feb,0,9,9,0,1,0,0,1,7,84000.0,1,transferencia,confirmado,0.0,1.0,3,1,84000,whatsapp,individual,336,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.0,0.0,0.527869,2,2,4,0,1,2
99,17,48,PED-20240224-099,2025-02-24,08:30:00,entregado,70000,otro,Pago contra entrega,2,Feb,0,9,9,0,1,0,0,1,8,70000.0,1,nequi,confirmado,0.0,1.0,3,2,70000,whatsapp,individual,338,0.0,23333.33,0.436066,0.448718,0.0,0.408935,0.2,0.333333,0.25,0.071429,0.436066,2,1,3,0,1,2
100,7,48,PED-20240224-100,2025-02-24,10:00:00,entregado,84000,whatsapp,Para regalo,2,Feb,0,9,9,0,1,0,0,1,10,84000.0,1,efectivo,confirmado,0.0,0.0,3,1,84000,otro,individual,350,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.75,0.5,0.527869,2,2,2,0,1,0
101,20,48,PED-20240224-101,2025-02-24,07:30:00,pendiente,66000,whatsapp,Pago contra entrega,2,Feb,0,9,9,0,1,0,0,0,7,0.0,0,desconocido,sin_pago,0.0,0.0,2,1,66000,whatsapp,individual,340,66000.0,33000.0,0.409836,0.0,0.55,0.608247,0.1,0.0,0.0,0.142857,0.409836,3,2,1,3,1,2
102,16,49,PED-20240226-102,2025-02-26,11:30:00,entregado,45000,whatsapp,Llamar antes,2,Feb,2,9,9,0,1,0,0,1,11,45000.0,1,nequi,confirmado,0.0,1.0,6,3,45000,otro,individual,355,0.0,7500.0,0.272131,0.288462,0.0,0.082474,0.5,0.666667,1.0,0.678571,0.272131,2,2,3,0,1,0
103,20,50,PED-20240227-103,2025-02-27,07:00:00,entregado,104000,whatsapp,,2,Feb,3,9,9,0,1,0,0,1,7,104000.0,1,nequi,confirmado,0.0,1.0,2,1,104000,whatsapp,individual,340,0.0,52000.0,0.659016,0.666667,0.0,1.0,0.1,0.0,0.0,0.142857,0.659016,2,2,3,0,1,2
104,15,51,PED-20240228-104,2025-02-28,08:00:00,entregado,8000,whatsapp,,2,Feb,4,9,9,0,1,0,0,1,8,8000.0,1,efectivo,confirmado,0.0,0.0,1,1,8000,whatsapp,individual,337,0.0,8000.0,0.029508,0.051282,0.0,0.092784,0.0,0.0,0.25,0.035714,0.029508,2,2,2,0,1,2
105,3,52,PED-20240229-105,2025-02-28,08:30:00,entregado,42000,whatsapp,Con tarjeta feliz cumpleaños,2,Feb,4,9,9,0,1,0,0,1,8,42000.0,1,transferencia,confirmado,0.0,1.0,3,2,42000,otro,individual,358,0.0,14000.0,0.252459,0.269231,0.0,0.216495,0.2,0.333333,0.25,0.785714,0.252459,2,2,4,0,1,0
106,21,52,PED-20240229-106,2025-02-28,10:30:00,entregado,35000,otro,Pago contra entrega,2,Feb,4,9,9,0,1,0,0,1,10,35000.0,1,daviplata,confirmado,0.0,1.0,1,1,35000,presencial,empresa,351,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,0.75,0.535714,0.206557,2,1,0,0,0,1
107,24,52,PED-20240229-107,2025-02-28,10:30:00,entregado,35500,whatsapp,Llamar antes,2,Feb,4,9,9,0,1,0,0,1,10,35500.0,1,transferencia,confirmado,0.0,1.0,2,2,35500,whatsapp,empresa,364,0.0,17750.0,0.209836,0.227564,0.0,0.293814,0.1,0.333333,0.75,1.0,0.209836,2,2,4,0,0,2
108,2,53,PED-20240301-108,2025-03-01,11:00:00,entregado,9000,whatsapp,Para regalo,3,Mar,5,9,9,1,1,0,0,1,11,9000.0,1,nequi,confirmado,0.0,1.0,1,1,9000,otro,individual,362,0.0,9000.0,0.036066,0.057692,0.0,0.113402,0.0,0.0,1.0,0.928571,0.036066,2,2,3,0,1,0
109,23,54,PED-20240302-109,2025-03-02,08:00:00,entregado,120000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,6,9,9,1,1,0,0,1,8,120000.0,1,efectivo,confirmado,0.0,0.0,3,1,120000,whatsapp,empresa,355,0.0,40000.0,0.763934,0.769231,0.0,0.752577,0.2,0.0,0.25,0.678571,0.763934,2,2,2,0,0,2
110,23,54,PED-20240302-110,2025-03-02,08:30:00,entregado,35000,whatsapp,Decorar la caja,3,Mar,6,9,9,1,1,0,0,1,8,35000.0,1,nequi,confirmado,0.0,1.0,1,1,35000,whatsapp,empresa,355,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,0.25,0.678571,0.206557,2,2,3,0,0,2
111,8,55,PED-20240304-111,2025-03-04,07:30:00,entregado,33000,whatsapp,Llamar antes,3,Mar,1,10,10,0,1,0,0,1,7,33000.0,1,efectivo,confirmado,0.0,0.0,5,2,33000,presencial,individual,345,0.0,6600.0,0.193443,0.211538,0.0,0.063918,0.4,0.333333,0.0,0.321429,0.193443,2,2,2,0,1,1
112,2,56,PED-20240305-112,2025-03-05,11:30:00,entregado,156000,whatsapp,,3,Mar,2,10,10,0,1,0,0,1,11,156000.0,1,transferencia,confirmado,0.0,1.0,3,1,156000,otro,individual,362,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,0.928571,1.0,2,2,4,0,1,0
113,25,56,PED-20240305-113,2025-03-05,07:00:00,entregado,80000,whatsapp,,3,Mar,2,10,10,0,1,0,0,1,7,80000.0,1,nequi,confirmado,0.0,1.0,2,1,80000,whatsapp,empresa,343,0.0,40000.0,0.501639,0.512821,0.0,0.752577,0.1,0.0,0.0,0.25,0.501639,2,2,3,0,0,2
114,5,56,PED-20240305-114,2025-03-05,10:30:00,entregado,33000,whatsapp,Entregar en portería,3,Mar,2,10,10,0,1,0,0,1,10,33000.0,1,daviplata,confirmado,0.0,1.0,5,3,33000,whatsapp,individual,349,0.0,6600.0,0.193443,0.211538,0.0,0.063918,0.4,0.666667,0.75,0.464286,0.193443,2,2,0,0,1,2
115,23,57,PED-20240306-115,2025-03-06,07:30:00,entregado,39500,whatsapp,Llamar antes,3,Mar,3,10,10,0,1,0,0,1,7,39500.0,1,efectivo,confirmado,0.0,0.0,5,3,39500,whatsapp,empresa,355,0.0,7900.0,0.236066,0.253205,0.0,0.090722,0.4,0.666667,0.0,0.678571,0.236066,2,2,2,0,0,2
116,22,58,PED-20240307-116,2025-03-07,10:30:00,entregado,26000,whatsapp,Entregar en portería,3,Mar,4,10,10,0,1,0,0,1,10,26000.0,1,transferencia,confirmado,0.0,1.0,1,1,26000,otro,empresa,360,0.0,26000.0,0.147541,0.166667,0.0,0.463918,0.0,0.0,0.75,0.857143,0.147541,2,2,4,0,0,0
117,11,58,PED-20240307-117,2025-03-07,09:00:00,entregado,26000,whatsapp,Para regalo,3,Mar,4,10,10,0,1,0,0,1,9,26000.0,1,transferencia,confirmado,0.0,1.0,1,1,26000,whatsapp,individual,336,0.0,26000.0,0.147541,0.166667,0.0,0.463918,0.0,0.0,0.5,0.0,0.147541,2,2,4,0,1,2
118,14,58,PED-20240307-118,2025-03-07,10:00:00,entregado,33500,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,4,10,10,0,1,0,0,1,10,33500.0,1,daviplata,pendiente,1.0,1.0,4,3,33500,whatsapp,individual,359,0.0,8375.0,0.196721,0.214744,0.0,0.100515,0.3,0.666667,0.75,0.821429,0.196721,2,2,0,1,1,2
119,1,59,PED-20240308-119,2025-03-08,10:00:00,entregado,46000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,5,10,10,1,1,0,0,1,10,46000.0,1,daviplata,confirmado,0.0,1.0,3,2,46000,whatsapp,individual,360,0.0,15333.33,0.278689,0.294872,0.0,0.243986,0.2,0.333333,0.75,0.857143,0.278689,2,2,0,0,1,2
120,10,59,PED-20240308-120,2025-03-08,10:30:00,entregado,37500,whatsapp,Pago contra entrega,3,Mar,5,10,10,1,1,0,0,1,10,37500.0,1,nequi,confirmado,0.0,1.0,2,2,37500,whatsapp,individual,345,0.0,18750.0,0.222951,0.240385,0.0,0.314433,0.1,0.333333,0.75,0.321429,0.222951,2,2,3,0,1,2
121,12,59,PED-20240308-121,2025-03-08,08:00:00,entregado,65000,whatsapp,Para regalo,3,Mar,5,10,10,1,1,0,0,1,8,65000.0,1,efectivo,confirmado,0.0,0.0,3,2,65000,whatsapp,individual,353,0.0,21666.67,0.403279,0.416667,0.0,0.374571,0.2,0.333333,0.25,0.607143,0.403279,2,2,2,0,1,2
122,3,59,PED-20240308-122,2025-03-08,08:30:00,desconocido,99000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,5,10,10,1,1,0,0,0,8,99000.0,1,nequi,confirmado,0.0,1.0,3,1,99000,otro,individual,358,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.25,0.785714,0.62623,1,2,3,0,1,0
123,1,59,PED-20240308-123,2025-03-08,07:30:00,entregado,28000,whatsapp,,3,Mar,5,10,10,1,1,0,0,1,7,28000.0,1,daviplata,confirmado,0.0,1.0,1,1,28000,whatsapp,individual,360,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.0,0.857143,0.160656,2,2,0,0,1,2
124,21,59,PED-20240308-124,2025-03-08,07:30:00,entregado,41000,whatsapp,Para regalo,3,Mar,5,10,10,1,1,0,0,1,7,41000.0,1,transferencia,confirmado,0.0,1.0,3,2,41000,presencial,empresa,351,0.0,13666.67,0.245902,0.262821,0.0,0.209622,0.2,0.333333,0.0,0.535714,0.245902,2,2,4,0,0,1
125,19,60,PED-20240309-125,2025-03-09,11:00:00,entregado,156000,whatsapp,Pago contra entrega,3,Mar,6,10,10,1,1,0,0,1,11,156000.0,1,efectivo,confirmado,0.0,0.0,3,1,156000,whatsapp,individual,337,0.0,52000.0,1.0,1.0,0.0,1.0,0.2,0.0,1.0,0.035714,1.0,2,2,2,0,1,2
126,18,60,PED-20240309-126,2025-03-09,07:30:00,entregado,52000,whatsapp,Entregar en portería,3,Mar,6,10,10,1,1,0,0,1,7,52000.0,1,daviplata,confirmado,0.0,1.0,1,1,52000,whatsapp,individual,336,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.318033,2,2,0,0,1,2
127,22,60,PED-20240309-127,2025-03-09,08:00:00,entregado,84000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,6,10,10,1,1,0,0,1,8,84000.0,1,transferencia,confirmado,0.0,1.0,3,1,84000,otro,empresa,360,0.0,28000.0,0.527869,0.538462,0.0,0.505155,0.2,0.0,0.25,0.857143,0.527869,2,2,4,0,0,0
128,1,61,PED-20240311-128,2025-03-11,11:30:00,entregado,65000,whatsapp,Llamar antes,3,Mar,1,11,11,0,1,0,0,1,11,65000.0,1,daviplata,confirmado,0.0,1.0,3,2,65000,whatsapp,individual,360,0.0,21666.67,0.403279,0.416667,0.0,0.374571,0.2,0.333333,1.0,0.857143,0.403279,2,2,0,0,1,2
129,1,61,PED-20240311-129,2025-03-11,09:00:00,entregado,42500,whatsapp,Para regalo,3,Mar,1,11,11,0,1,0,0,1,9,42500.0,1,transferencia,confirmado,0.0,1.0,5,3,42500,whatsapp,individual,360,0.0,8500.0,0.255738,0.272436,0.0,0.103093,0.4,0.666667,0.5,0.857143,0.255738,2,2,4,0,1,2
130,21,61,PED-20240311-130,2025-03-11,08:30:00,entregado,104000,whatsapp,,3,Mar,1,11,11,0,1,0,0,1,8,104000.0,1,nequi,confirmado,0.0,1.0,2,1,104000,presencial,empresa,351,0.0,52000.0,0.659016,0.666667,0.0,1.0,0.1,0.0,0.25,0.535714,0.659016,2,2,3,0,0,1
131,22,62,PED-20240312-131,2025-03-12,08:30:00,entregado,56000,whatsapp,Decorar la caja,3,Mar,2,11,11,0,1,0,0,1,8,56000.0,1,daviplata,confirmado,0.0,1.0,2,1,56000,otro,empresa,360,0.0,28000.0,0.344262,0.358974,0.0,0.505155,0.1,0.0,0.25,0.857143,0.344262,2,2,0,0,0,0
132,18,62,PED-20240312-132,2025-03-12,09:30:00,entregado,35500,whatsapp,Decorar la caja,3,Mar,2,11,11,0,1,0,0,1,9,35500.0,1,transferencia,pendiente,1.0,1.0,2,2,35500,whatsapp,individual,336,0.0,17750.0,0.209836,0.227564,0.0,0.293814,0.1,0.333333,0.5,0.0,0.209836,2,2,4,1,1,2
133,20,63,PED-20240313-133,2025-03-13,07:00:00,entregado,26000,whatsapp,,3,Mar,3,11,11,0,1,0,0,1,7,26000.0,1,daviplata,confirmado,0.0,1.0,1,1,26000,whatsapp,individual,340,0.0,26000.0,0.147541,0.166667,0.0,0.463918,0.0,0.0,0.0,0.142857,0.147541,2,2,0,0,1,2
134,23,63,PED-20240313-134,2025-03-13,10:00:00,entregado,78000,whatsapp,Pago contra entrega,3,Mar,3,11,11,0,1,0,0,1,10,78000.0,1,transferencia,confirmado,0.0,1.0,3,1,78000,whatsapp,empresa,355,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,0.75,0.678571,0.488525,2,2,4,0,0,2
135,7,64,PED-20240314-135,2025-03-14,11:30:00,entregado,78000,whatsapp,Para regalo,3,Mar,4,11,11,0,1,0,0,1,11,78000.0,1,transferencia,confirmado,0.0,1.0,3,1,78000,otro,individual,350,0.0,26000.0,0.488525,0.5,0.0,0.463918,0.2,0.0,1.0,0.5,0.488525,2,2,4,0,1,0
136,10,64,PED-20240314-136,2025-03-14,08:00:00,entregado,70000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,4,11,11,0,1,0,0,1,8,70000.0,1,transferencia,confirmado,0.0,1.0,2,1,70000,whatsapp,individual,345,0.0,35000.0,0.436066,0.448718,0.0,0.649485,0.1,0.0,0.25,0.321429,0.436066,2,2,4,0,1,2
137,16,64,PED-20240314-137,2025-03-14,07:30:00,entregado,45000,whatsapp,Decorar la caja,3,Mar,4,11,11,0,1,0,0,1,7,45000.0,1,efectivo,confirmado,0.0,0.0,3,2,45000,otro,individual,355,0.0,15000.0,0.272131,0.288462,0.0,0.237113,0.2,0.333333,0.0,0.678571,0.272131,2,2,2,0,1,0
138,23,65,PED-20240315-138,2025-03-15,11:30:00,entregado,33000,whatsapp,Decorar la caja,3,Mar,5,11,11,1,1,0,0,1,11,33000.0,1,efectivo,confirmado,0.0,0.0,1,1,33000,whatsapp,empresa,355,0.0,33000.0,0.193443,0.211538,0.0,0.608247,0.0,0.0,1.0,0.678571,0.193443,2,2,2,0,0,2
139,4,65,PED-20240315-139,2025-03-15,09:30:00,entregado,58000,whatsapp,,3,Mar,5,11,11,1,1,0,0,1,9,58000.0,1,transferencia,pendiente,1.0,1.0,3,2,58000,whatsapp,individual,337,0.0,19333.33,0.357377,0.371795,0.0,0.32646,0.2,0.333333,0.5,0.035714,0.357377,2,2,4,1,1,2
140,2,66,PED-20240316-140,2025-03-16,10:00:00,entregado,35000,whatsapp,Pago contra entrega,3,Mar,6,11,11,1,1,0,0,1,10,35000.0,1,daviplata,confirmado,0.0,1.0,1,1,35000,otro,individual,362,0.0,35000.0,0.206557,0.224359,0.0,0.649485,0.0,0.0,0.75,0.928571,0.206557,2,2,0,0,1,0
141,18,66,PED-20240316-141,2025-03-16,08:00:00,entregado,28000,whatsapp,Entregar en portería,3,Mar,6,11,11,1,1,0,0,1,8,28000.0,1,nequi,pendiente,1.0,1.0,1,1,28000,whatsapp,individual,336,0.0,28000.0,0.160656,0.179487,0.0,0.505155,0.0,0.0,0.25,0.0,0.160656,2,2,3,1,1,2
142,2,66,PED-20240316-142,2025-03-16,10:00:00,entregado,43000,whatsapp,,3,Mar,6,11,11,1,1,0,0,1,10,43000.0,1,efectivo,pendiente,1.0,0.0,5,2,43000,otro,individual,362,0.0,8600.0,0.259016,0.275641,0.0,0.105155,0.4,0.333333,0.75,0.928571,0.259016,2,2,2,1,1,0
143,22,67,PED-20240318-143,2025-03-18,11:30:00,entregado,62500,whatsapp,Llamar antes,3,Mar,1,12,12,0,1,0,0,1,11,62500.0,1,efectivo,confirmado,0.0,0.0,8,4,62500,otro,empresa,360,0.0,7812.5,0.386885,0.400641,0.0,0.088918,0.7,1.0,1.0,0.857143,0.386885,2,2,2,0,0,0
144,14,68,PED-20240319-144,2025-03-19,07:00:00,entregado,99000,whatsapp,Entregar en portería,3,Mar,2,12,12,0,1,0,0,1,7,99000.0,1,nequi,confirmado,0.0,1.0,3,1,99000,whatsapp,individual,359,0.0,33000.0,0.62623,0.634615,0.0,0.608247,0.2,0.0,0.0,0.821429,0.62623,2,2,3,0,1,2
145,13,69,PED-20240320-145,2025-03-20,10:30:00,entregado,53000,whatsapp,Con tarjeta feliz cumpleaños,3,Mar,3,12,12,0,1,0,0,1,10,53000.0,1,transferencia,confirmado,0.0,1.0,3,2,53000,whatsapp,individual,345,0.0,17666.67,0.32459,0.339744,0.0,0.292096,0.2,0.333333,0.75,0.321429,0.32459,2,2,4,0,1,2
146,21,69,PED-20240320-146,2025-03-20,08:00:00,entregado,120000,whatsapp,,3,Mar,3,12,12,0,1,0,0,1,8,120000.0,1,efectivo,rechazado,1.0,0.0,3,1,120000,presencial,empresa,351,0.0,40000.0,0.763934,0.769231,0.0,0.752577,0.2,0.0,0.25,0.535714,0.763934,2,2,2,2,0,1
147,4,70,PED-20240321-147,2025-03-21,09:30:00,entregado,40000,whatsapp,,3,Mar,4,12,12,0,1,0,0,1,9,40000.0,1,efectivo,confirmado,0.0,0.0,1,1,40000,whatsapp,individual,337,0.0,40000.0,0.239344,0.25641,0.0,0.752577,0.0,0.0,0.5,0.035714,0.239344,2,2,2,0,1,2
148,20,70,PED-20240321-148,2025-03-21,11:30:00,entregado,53000,whatsapp,Para regalo,3,Mar,4,12,12,0,1,0,0,1,11,53000.0,1,transferencia,confirmado,0.0,1.0,3,2,53000,whatsapp,individual,340,0.0,17666.67,0.32459,0.339744,0.0,0.292096,0.2,0.333333,1.0,0.142857,0.32459,2,2,4,0,1,2
149,23,70,PED-20240321-149,2025-03-21,08:00:00,entregado,26000,whatsapp,Decorar la caja,3,Mar,4,12,12,0,1,0,0,1,8,26000.0,1,nequi,confirmado,0.0,1.0,1,1,26000,whatsapp,empresa,355,0.0,26000.0,0.147541,0.166667,0.0,0.463918,0.0,0.0,0.25,0.678571,0.147541,2,2,3,0,0,2
150,24,71,PED-20240322-150,2025-03-22,07:30:00,entregado,52000,whatsapp,Para regalo,3,Mar,5,12,12,1,1,0,0,1,7,52000.0,1,efectivo,confirmado,0.0,0.0,1,1,52000,whatsapp,empresa,364,0.0,52000.0,0.318033,0.333333,0.0,1.0,0.0,0.0,0.0,1.0,0.318033,2,2,2,0,0,2
151,23,71,PED-20240322-151,2025-03-22,08:30:00,entregado,51000,whatsapp,Pago contra entrega,3,Mar,5,12,12,1,1,0,0,1,8,51000.0,1,transferencia,pendiente,1.0,1.0,6,2,51000,whatsapp,empresa,355,0.0,8500.0,0.311475,0.326923,0.0,0.103093,0.5,0.333333,0.25,0.678571,0.311475,2,2,4,1,0,2
152,11,71,PED-20240322-152,2025-03-22,07:00:00,entregado,20000,whatsapp,Entregar en portería,3,Mar,5,12,12,1,1,0,0,1,7,20000.0,1,nequi,confirmado,0.0,1.0,3,3,20000,whatsapp,individual,336,0.0,6666.67,0.108197,0.128205,0.0,0.065292,0.2,0.666667,0.0,0.0,0.108197,2,2,3,0,1,2
